date,areaType,areaCode,areaName,cumCasesByPublishDateRate,cumDeathsByPublishDateRate,newCasesByPublishDateRollingRate
19/09/2020,region,E12000007,London,,79.2,22.2
18/09/2020,region,E12000007,London,,79.1,23.1
17/09/2020,region,E12000007,London,,79,23.5
16/09/2020,region,E12000007,London,,78.9,24.1
15/09/2020,region,E12000007,London,,78.9,24.9
14/09/2020,region,E12000007,London,,78.8,25.5
13/09/2020,region,E12000007,London,,78.8,26.1
12/09/2020,region,E12000007,London,,78.8,26.1
11/09/2020,region,E12000007,London,,78.8,24.3
10/09/2020,region,E12000007,London,,78.8,22.9
09/09/2020,region,E12000007,London,,78.6,22
08/09/2020,region,E12000007,London,,78.6,20.6
07/09/2020,region,E12000007,London,,78.5,19
06/09/2020,region,E12000007,London,,78.5,17.7
05/09/2020,region,E12000007,London,,78.5,16.5
04/09/2020,region,E12000007,London,,78.4,15.5
03/09/2020,region,E12000007,London,,78.3,14.1
02/09/2020,region,E12000007,London,,78.3,14
01/09/2020,region,E12000007,London,,78.2,13.6
31/08/2020,region,E12000007,London,,78.2,13.8
30/08/2020,region,E12000007,London,,78.2,13.5
29/08/2020,region,E12000007,London,,78.2,13
28/08/2020,region,E12000007,London,,78.2,13.5
27/08/2020,region,E12000007,London,,78,12.8
26/08/2020,region,E12000007,London,,77.9,12.3
25/08/2020,region,E12000007,London,,77.9,11.8
24/08/2020,region,E12000007,London,,77.8,11.1
23/08/2020,region,E12000007,London,,77.8,10.7
22/08/2020,region,E12000007,London,,77.8,10.5
21/08/2020,region,E12000007,London,,77.6,9.7
20/08/2020,region,E12000007,London,,77.6,12
19/08/2020,region,E12000007,London,,77.5,10
18/08/2020,region,E12000007,London,,77.5,9.9
17/08/2020,region,E12000007,London,,77.4,9.3
16/08/2020,region,E12000007,London,,77.4,9
15/08/2020,region,E12000007,London,,77.3,8.7
14/08/2020,region,E12000007,London,,77.2,8.7
13/08/2020,region,E12000007,London,,77.1,6.3
12/08/2020,region,E12000007,London,,77.1,7.5
11/08/2020,region,E12000007,London,,76.9,7.3
10/08/2020,region,E12000007,London,,77.1,7.2
09/08/2020,region,E12000007,London,,77.1,7.6
08/08/2020,region,E12000007,London,,77,7.1
07/08/2020,region,E12000007,London,,77,7
06/08/2020,region,E12000007,London,,76.9,7
05/08/2020,region,E12000007,London,,76.9,7.1
04/08/2020,region,E12000007,London,,76.8,7
03/08/2020,region,E12000007,London,,76.8,6.7
02/08/2020,region,E12000007,London,,76.8,6.6
01/08/2020,region,E12000007,London,,76.7,6.8
31/07/2020,region,E12000007,London,,76.7,6.4
30/07/2020,region,E12000007,London,,76.6,6.2
29/07/2020,region,E12000007,London,,76.5,6
28/07/2020,region,E12000007,London,,76.5,5.8
27/07/2020,region,E12000007,London,,76.4,5.6
26/07/2020,region,E12000007,London,,76.4,5.1
25/07/2020,region,E12000007,London,,76.4,4.7
24/07/2020,region,E12000007,London,,76.3,5.2
23/07/2020,region,E12000007,London,,76.1,5
22/07/2020,region,E12000007,London,,76.1,4.7
21/07/2020,region,E12000007,London,,76,4.7
20/07/2020,region,E12000007,London,,75.9,4.7
19/07/2020,region,E12000007,London,,75.9,4.5
18/07/2020,region,E12000007,London,,75.9,4.5
17/07/2020,region,E12000007,London,,75.8,4.3
16/07/2020,region,E12000007,London,,75.6,4
15/07/2020,region,E12000007,London,,75.6,4
14/07/2020,region,E12000007,London,,75.4,3.9
13/07/2020,region,E12000007,London,,75.3,3.8
12/07/2020,region,E12000007,London,,75.3,3.8
11/07/2020,region,E12000007,London,,75.3,3.7
10/07/2020,region,E12000007,London,,75,3.1
09/07/2020,region,E12000007,London,,,2.9
08/07/2020,region,E12000007,London,,,2.5
07/07/2020,region,E12000007,London,,,69.2
06/07/2020,region,E12000007,London,,,69
05/07/2020,region,E12000007,London,,,68.9
04/07/2020,region,E12000007,London,,,68.6
03/07/2020,region,E12000007,London,,,68.7
02/07/2020,region,E12000007,London,,,69.2
01/07/2020,region,E12000007,London,,,69.3
30/06/2020,region,E12000007,London,,,2.2
29/06/2020,region,E12000007,London,,,2.2
28/06/2020,region,E12000007,London,,,2.3
27/06/2020,region,E12000007,London,,,2.4
26/06/2020,region,E12000007,London,,,2.2
25/06/2020,region,E12000007,London,,,1.8
24/06/2020,region,E12000007,London,,,1.4
23/06/2020,region,E12000007,London,,,1.4
22/06/2020,region,E12000007,London,,,1.4
21/06/2020,region,E12000007,London,,,1.2
20/06/2020,region,E12000007,London,,,1.3
19/06/2020,region,E12000007,London,,,1.4
18/06/2020,region,E12000007,London,,,1.5
17/06/2020,region,E12000007,London,,,1.6
16/06/2020,region,E12000007,London,,,1.7
15/06/2020,region,E12000007,London,,,2.1
14/06/2020,region,E12000007,London,,,2
13/06/2020,region,E12000007,London,,,1.9
12/06/2020,region,E12000007,London,,,1.8
11/06/2020,region,E12000007,London,,,2
10/06/2020,region,E12000007,London,,,1.9
09/06/2020,region,E12000007,London,,,1.9
08/06/2020,region,E12000007,London,,,1.7
07/06/2020,region,E12000007,London,,,1.9
06/06/2020,region,E12000007,London,,,2.1
05/06/2020,region,E12000007,London,,,2.1
04/06/2020,region,E12000007,London,,,2
03/06/2020,region,E12000007,London,,,2
02/06/2020,region,E12000007,London,,,2
01/06/2020,region,E12000007,London,,,1.9
31/05/2020,region,E12000007,London,,,2.1
30/05/2020,region,E12000007,London,,,2.2
29/05/2020,region,E12000007,London,,,2.6
28/05/2020,region,E12000007,London,,,2.8
27/05/2020,region,E12000007,London,,,3.2
26/05/2020,region,E12000007,London,,,3.5
25/05/2020,region,E12000007,London,,,3.7
24/05/2020,region,E12000007,London,,,3.8
23/05/2020,region,E12000007,London,,,4.3
22/05/2020,region,E12000007,London,,,5.5
21/05/2020,region,E12000007,London,,,5.7
20/05/2020,region,E12000007,London,,,6.2
19/05/2020,region,E12000007,London,,,6.1
18/05/2020,region,E12000007,London,,,6.7
17/05/2020,region,E12000007,London,,,6.8
16/05/2020,region,E12000007,London,,,7
15/05/2020,region,E12000007,London,,,6.4
14/05/2020,region,E12000007,London,,,6.9
13/05/2020,region,E12000007,London,,,7.4
12/05/2020,region,E12000007,London,,,8.3
11/05/2020,region,E12000007,London,,,10.1
10/05/2020,region,E12000007,London,,,11.2
09/05/2020,region,E12000007,London,,,11.5
08/05/2020,region,E12000007,London,,,12.8
07/05/2020,region,E12000007,London,,,13.4
06/05/2020,region,E12000007,London,,,14.1
05/05/2020,region,E12000007,London,,,14.1
04/05/2020,region,E12000007,London,,,12.9
03/05/2020,region,E12000007,London,,,13.6
02/05/2020,region,E12000007,London,,,15.2
01/05/2020,region,E12000007,London,,,15.8
30/04/2020,region,E12000007,London,,,17.1
29/04/2020,region,E12000007,London,,,19.4
28/04/2020,region,E12000007,London,,,21.3
27/04/2020,region,E12000007,London,,,24.3
26/04/2020,region,E12000007,London,,,25.1
25/04/2020,region,E12000007,London,,,27.2
24/04/2020,region,E12000007,London,,,31.8
23/04/2020,region,E12000007,London,,,36.3
22/04/2020,region,E12000007,London,,,31.7
21/04/2020,region,E12000007,London,,,28.6
20/04/2020,region,E12000007,London,,,23.9
19/04/2020,region,E12000007,London,,,20.6
18/04/2020,region,E12000007,London,,,15.5
17/04/2020,region,E12000007,London,,,7.9
16/04/2020,region,E12000007,London,,,0
15/04/2020,region,E12000007,London,,,0
14/04/2020,region,E12000007,London,,,0
13/04/2020,region,E12000007,London,,,0
12/04/2020,region,E12000007,London,,,0
11/04/2020,region,E12000007,London,,,0
10/04/2020,region,E12000007,London,,,0
09/04/2020,region,E12000007,London,,,0
08/04/2020,region,E12000007,London,,,0
07/04/2020,region,E12000007,London,,,0
06/04/2020,region,E12000007,London,,,0
05/04/2020,region,E12000007,London,,,0
04/04/2020,region,E12000007,London,,,0
03/04/2020,region,E12000007,London,,,0
02/04/2020,region,E12000007,London,,,0
01/04/2020,region,E12000007,London,,,0
31/03/2020,region,E12000007,London,,,0
30/03/2020,region,E12000007,London,,,0
29/03/2020,region,E12000007,London,,,0
28/03/2020,region,E12000007,London,,,0
27/03/2020,region,E12000007,London,,,0
26/03/2020,region,E12000007,London,,,0
25/03/2020,region,E12000007,London,,,0
24/03/2020,region,E12000007,London,,,0
23/03/2020,region,E12000007,London,,,0
22/03/2020,region,E12000007,London,,,0
21/03/2020,region,E12000007,London,,,0
20/03/2020,region,E12000007,London,,,0
19/03/2020,region,E12000007,London,,,0
18/03/2020,region,E12000007,London,,,0
17/03/2020,region,E12000007,London,,,0
16/03/2020,region,E12000007,London,,,0
15/03/2020,region,E12000007,London,,,0
14/03/2020,region,E12000007,London,,,0
13/03/2020,region,E12000007,London,,,0
12/03/2020,region,E12000007,London,,,0
11/03/2020,region,E12000007,London,,,0
10/03/2020,region,E12000007,London,,,0
09/03/2020,region,E12000007,London,,,0
08/03/2020,region,E12000007,London,,,0
07/03/2020,region,E12000007,London,,,0
06/03/2020,region,E12000007,London,,,0
05/03/2020,region,E12000007,London,,,0
04/03/2020,region,E12000007,London,,,0
03/03/2020,region,E12000007,London,,,0
02/03/2020,region,E12000007,London,,,0
01/03/2020,region,E12000007,London,,,0
29/02/2020,region,E12000007,London,,,0
28/02/2020,region,E12000007,London,,,0
27/02/2020,region,E12000007,London,,,0
26/02/2020,region,E12000007,London,,,0
25/02/2020,region,E12000007,London,,,0
24/02/2020,region,E12000007,London,,,0
23/02/2020,region,E12000007,London,,,0
22/02/2020,region,E12000007,London,,,0
21/02/2020,region,E12000007,London,,,0
20/02/2020,region,E12000007,London,,,0
19/02/2020,region,E12000007,London,,,0
18/02/2020,region,E12000007,London,,,0
17/02/2020,region,E12000007,London,,,0
16/02/2020,region,E12000007,London,,,0
15/02/2020,region,E12000007,London,,,0
14/02/2020,region,E12000007,London,,,0
13/02/2020,region,E12000007,London,,,0
12/02/2020,region,E12000007,London,,,0
11/02/2020,region,E12000007,London,,,0
10/02/2020,region,E12000007,London,,,0
09/02/2020,region,E12000007,London,,,0
08/02/2020,region,E12000007,London,,,0
07/02/2020,region,E12000007,London,,,0
06/02/2020,region,E12000007,London,,,0
05/02/2020,region,E12000007,London,,,0
04/02/2020,region,E12000007,London,,,0
03/02/2020,region,E12000007,London,,,0
02/02/2020,region,E12000007,London,,,0
01/02/2020,region,E12000007,London,,,0
31/01/2020,region,E12000007,London,,,0
30/01/2020,region,E12000007,London,,,0
29/01/2020,region,E12000007,London,,,0
28/01/2020,region,E12000007,London,,,0
27/01/2020,region,E12000007,London,,,0
26/01/2020,region,E12000007,London,,,0
25/01/2020,region,E12000007,London,,,0
24/01/2020,region,E12000007,London,,,0
23/01/2020,region,E12000007,London,,,0
22/01/2020,region,E12000007,London,,,0
21/01/2020,region,E12000007,London,,,0
20/01/2020,region,E12000007,London,,,0
19/01/2020,region,E12000007,London,,,0
18/01/2020,region,E12000007,London,,,0
17/01/2020,region,E12000007,London,,,0
16/01/2020,region,E12000007,London,,,0
15/01/2020,region,E12000007,London,,,0
14/01/2020,region,E12000007,London,,,0
13/01/2020,region,E12000007,London,,,0
12/01/2020,region,E12000007,London,,,0
11/01/2020,region,E12000007,London,,,0
10/01/2020,region,E12000007,London,,,0
09/01/2020,region,E12000007,London,,,0
08/01/2020,region,E12000007,London,,,0
07/01/2020,region,E12000007,London,,,0
06/01/2020,region,E12000007,London,,,0
05/01/2020,region,E12000007,London,,,0
04/01/2020,region,E12000007,London,,,0
03/01/2020,region,E12000007,London,,,0
18/12/2020,region,E12000008,South East,2056.6,93.5,305.2
17/12/2020,region,E12000008,South East,,92.6,285.8
16/12/2020,region,E12000008,South East,,91.5,271.7
15/12/2020,region,E12000008,South East,,90.4,248.2
14/12/2020,region,E12000008,South East,,90,235.4
13/12/2020,region,E12000008,South East,,89.7,217.6
12/12/2020,region,E12000008,South East,,89.2,208.2
11/12/2020,region,E12000008,South East,,88.3,193.2
10/12/2020,region,E12000008,South East,,87.9,182.9
09/12/2020,region,E12000008,South East,,87.2,166.5
08/12/2020,region,E12000008,South East,,86.3,166.1
07/12/2020,region,E12000008,South East,,85.5,165.4
06/12/2020,region,E12000008,South East,,85.2,162.4
05/12/2020,region,E12000008,South East,,84.9,151.2
04/12/2020,region,E12000008,South East,,84.5,149.2
03/12/2020,region,E12000008,South East,,83.7,143.8
02/12/2020,region,E12000008,South East,,83.2,145
01/12/2020,region,E12000008,South East,,82.4,146.7
30/11/2020,region,E12000008,South East,,81.7,139.5
29/11/2020,region,E12000008,South East,,81.5,140.6
28/11/2020,region,E12000008,South East,,81.2,150.2
27/11/2020,region,E12000008,South East,,80.7,154.1
26/11/2020,region,E12000008,South East,,79.9,153.1
25/11/2020,region,E12000008,South East,,79.4,158.3
24/11/2020,region,E12000008,South East,,78.7,152
23/11/2020,region,E12000008,South East,,78.2,160.8
22/11/2020,region,E12000008,South East,,78,140.1
21/11/2020,region,E12000008,South East,,77.4,142.3
20/11/2020,region,E12000008,South East,,77.3,151.4
19/11/2020,region,E12000008,South East,,76.8,161.6
18/11/2020,region,E12000008,South East,,76.5,170.1
17/11/2020,region,E12000008,South East,,76.1,174.8
16/11/2020,region,E12000008,South East,,75.6,171.1
15/11/2020,region,E12000008,South East,,75.3,192.6
14/11/2020,region,E12000008,South East,,75.1,180
13/11/2020,region,E12000008,South East,,74.7,168.8
12/11/2020,region,E12000008,South East,,74.3,160.8
11/11/2020,region,E12000008,South East,,73.8,144.1
10/11/2020,region,E12000008,South East,,73.3,140
09/11/2020,region,E12000008,South East,,73,137.3
08/11/2020,region,E12000008,South East,,72.8,132.5
07/11/2020,region,E12000008,South East,,72.7,133.7
06/11/2020,region,E12000008,South East,,72.5,126.3
05/11/2020,region,E12000008,South East,,72.2,126.1
04/11/2020,region,E12000008,South East,,71.9,122.3
03/11/2020,region,E12000008,South East,,71.5,122.8
02/11/2020,region,E12000008,South East,,71.1,122.8
01/11/2020,region,E12000008,South East,,71.1,119.7
31/10/2020,region,E12000008,South East,,71,116.7
30/10/2020,region,E12000008,South East,,70.8,118.5
29/10/2020,region,E12000008,South East,,70.6,111.4
28/10/2020,region,E12000008,South East,,70.5,108.9
27/10/2020,region,E12000008,South East,,70.3,107
26/10/2020,region,E12000008,South East,,69.9,102.1
25/10/2020,region,E12000008,South East,,69.9,99
24/10/2020,region,E12000008,South East,,69.7,93.8
23/10/2020,region,E12000008,South East,,69.6,87
22/10/2020,region,E12000008,South East,,69.4,82.3
21/10/2020,region,E12000008,South East,,69.3,81.1
20/10/2020,region,E12000008,South East,,69.2,75.2
19/10/2020,region,E12000008,South East,,69,74.4
18/10/2020,region,E12000008,South East,,69,69.6
17/10/2020,region,E12000008,South East,,68.9,64.9
16/10/2020,region,E12000008,South East,,68.8,62.8
15/10/2020,region,E12000008,South East,,68.6,64.1
14/10/2020,region,E12000008,South East,,68.4,63.1
13/10/2020,region,E12000008,South East,,68.3,59.6
12/10/2020,region,E12000008,South East,,68.1,56.8
11/10/2020,region,E12000008,South East,,68.1,57.3
10/10/2020,region,E12000008,South East,,68,65
09/10/2020,region,E12000008,South East,,68,62.8
08/10/2020,region,E12000008,South East,,67.9,55.6
07/10/2020,region,E12000008,South East,,67.7,47.7
06/10/2020,region,E12000008,South East,,67.6,40.9
05/10/2020,region,E12000008,South East,,67.5,37.2
04/10/2020,region,E12000008,South East,,67.5,31.6
03/10/2020,region,E12000008,South East,,67.5,22.4
02/10/2020,region,E12000008,South East,,67.4,18.3
01/10/2020,region,E12000008,South East,,67.3,18.6
30/09/2020,region,E12000008,South East,,67.1,19.2
29/09/2020,region,E12000008,South East,,67,19.4
28/09/2020,region,E12000008,South East,,66.8,18.1
27/09/2020,region,E12000008,South East,,66.8,18.4
26/09/2020,region,E12000008,South East,,66.8,16.6
25/09/2020,region,E12000008,South East,,66.6,16.5
24/09/2020,region,E12000008,South East,,66.5,14.6
23/09/2020,region,E12000008,South East,,66.5,12.6
22/09/2020,region,E12000008,South East,,66.4,11.6
21/09/2020,region,E12000008,South East,,66.2,11.2
20/09/2020,region,E12000008,South East,,66.3,10.6
19/09/2020,region,E12000008,South East,,66.2,10.7
18/09/2020,region,E12000008,South East,,66.2,11.2
17/09/2020,region,E12000008,South East,,65.9,12.3
16/09/2020,region,E12000008,South East,,65.9,13
15/09/2020,region,E12000008,South East,,65.8,13.6
14/09/2020,region,E12000008,South East,,65.6,14.4
13/09/2020,region,E12000008,South East,,65.6,15.2
12/09/2020,region,E12000008,South East,,65.6,15.3
11/09/2020,region,E12000008,South East,,65.6,14.6
10/09/2020,region,E12000008,South East,,65.5,13.6
09/09/2020,region,E12000008,South East,,65.4,12.5
08/09/2020,region,E12000008,South East,,65.3,11.2
07/09/2020,region,E12000008,South East,,65.2,10.2
06/09/2020,region,E12000008,South East,,65.2,9.3
05/09/2020,region,E12000008,South East,,65.1,9.2
04/09/2020,region,E12000008,South East,,65,8.6
03/09/2020,region,E12000008,South East,,64.8,8.2
02/09/2020,region,E12000008,South East,,64.7,8.2
01/09/2020,region,E12000008,South East,,64.4,7.8
31/08/2020,region,E12000008,South East,,64.4,7.8
30/08/2020,region,E12000008,South East,,64.4,7.7
29/08/2020,region,E12000008,South East,,64.3,7.5
28/08/2020,region,E12000008,South East,,64.3,7.6
27/08/2020,region,E12000008,South East,,64.2,7.6
26/08/2020,region,E12000008,South East,,64.1,7.4
25/08/2020,region,E12000008,South East,,63.9,7.4
24/08/2020,region,E12000008,South East,,63.8,6.8
23/08/2020,region,E12000008,South East,,63.8,6.3
22/08/2020,region,E12000008,South East,,63.8,6.3
21/08/2020,region,E12000008,South East,,63.7,5.9
20/08/2020,region,E12000008,South East,,63.5,6.5
19/08/2020,region,E12000008,South East,,63.4,5.6
18/08/2020,region,E12000008,South East,,63.3,5.7
17/08/2020,region,E12000008,South East,,63.2,5.5
16/08/2020,region,E12000008,South East,,63.2,5.4
15/08/2020,region,E12000008,South East,,63.2,4.9
14/08/2020,region,E12000008,South East,,62.9,4.9
13/08/2020,region,E12000008,South East,,62.7,3.9
12/08/2020,region,E12000008,South East,,62.7,4.5
11/08/2020,region,E12000008,South East,,62.5,4.1
10/08/2020,region,E12000008,South East,,62.6,3.9
09/08/2020,region,E12000008,South East,,62.6,4
08/08/2020,region,E12000008,South East,,62.6,4
07/08/2020,region,E12000008,South East,,62.5,4
06/08/2020,region,E12000008,South East,,62.3,4
05/08/2020,region,E12000008,South East,,62.2,4.2
04/08/2020,region,E12000008,South East,,62.2,4.7
03/08/2020,region,E12000008,South East,,62,4.6
02/08/2020,region,E12000008,South East,,62,4.8
01/08/2020,region,E12000008,South East,,62,5.1
31/07/2020,region,E12000008,South East,,61.8,5.1
30/07/2020,region,E12000008,South East,,61.5,5.3
29/07/2020,region,E12000008,South East,,61.5,5.4
28/07/2020,region,E12000008,South East,,61.5,5.1
27/07/2020,region,E12000008,South East,,61.2,5.2
26/07/2020,region,E12000008,South East,,61.2,5
25/07/2020,region,E12000008,South East,,61.1,4.7
24/07/2020,region,E12000008,South East,,61,4.8
23/07/2020,region,E12000008,South East,,60.8,4.6
22/07/2020,region,E12000008,South East,,60.7,4.3
21/07/2020,region,E12000008,South East,,60.6,4.2
20/07/2020,region,E12000008,South East,,60.3,4.2
19/07/2020,region,E12000008,South East,,60.3,4.2
18/07/2020,region,E12000008,South East,,60.2,4.4
17/07/2020,region,E12000008,South East,,60.1,4.4
16/07/2020,region,E12000008,South East,,59.9,4.6
15/07/2020,region,E12000008,South East,,59.7,4.5
14/07/2020,region,E12000008,South East,,59.6,4.7
13/07/2020,region,E12000008,South East,,59.3,4.8
12/07/2020,region,E12000008,South East,,59.3,4.7
11/07/2020,region,E12000008,South East,,59.2,4.4
10/07/2020,region,E12000008,South East,,59,4.2
09/07/2020,region,E12000008,South East,,,4.1
08/07/2020,region,E12000008,South East,,,4.3
07/07/2020,region,E12000008,South East,,,120.6
06/07/2020,region,E12000008,South East,,,120.3
05/07/2020,region,E12000008,South East,,,120
04/07/2020,region,E12000008,South East,,,119.7
03/07/2020,region,E12000008,South East,,,119.2
02/07/2020,region,E12000008,South East,,,118.9
01/07/2020,region,E12000008,South East,,,118.9
30/06/2020,region,E12000008,South East,,,2.3
29/06/2020,region,E12000008,South East,,,2.4
28/06/2020,region,E12000008,South East,,,2.4
27/06/2020,region,E12000008,South East,,,2.6
26/06/2020,region,E12000008,South East,,,2.9
25/06/2020,region,E12000008,South East,,,2.9
24/06/2020,region,E12000008,South East,,,2.9
23/06/2020,region,E12000008,South East,,,2.9
22/06/2020,region,E12000008,South East,,,2.7
21/06/2020,region,E12000008,South East,,,3
20/06/2020,region,E12000008,South East,,,3
19/06/2020,region,E12000008,South East,,,3.1
18/06/2020,region,E12000008,South East,,,3.1
17/06/2020,region,E12000008,South East,,,3
16/06/2020,region,E12000008,South East,,,3.1
15/06/2020,region,E12000008,South East,,,3.7
14/06/2020,region,E12000008,South East,,,3.4
13/06/2020,region,E12000008,South East,,,3.5
12/06/2020,region,E12000008,South East,,,3.9
11/06/2020,region,E12000008,South East,,,3.9
10/06/2020,region,E12000008,South East,,,3.9
09/06/2020,region,E12000008,South East,,,4.5
08/06/2020,region,E12000008,South East,,,4.2
07/06/2020,region,E12000008,South East,,,4.4
06/06/2020,region,E12000008,South East,,,4.4
05/06/2020,region,E12000008,South East,,,4.3
04/06/2020,region,E12000008,South East,,,4.6
03/06/2020,region,E12000008,South East,,,4.6
02/06/2020,region,E12000008,South East,,,4.8
01/06/2020,region,E12000008,South East,,,5
31/05/2020,region,E12000008,South East,,,5.5
30/05/2020,region,E12000008,South East,,,6.1
29/05/2020,region,E12000008,South East,,,7.1
28/05/2020,region,E12000008,South East,,,8.4
27/05/2020,region,E12000008,South East,,,9
26/05/2020,region,E12000008,South East,,,8.9
25/05/2020,region,E12000008,South East,,,9.2
24/05/2020,region,E12000008,South East,,,9.4
23/05/2020,region,E12000008,South East,,,9.9
22/05/2020,region,E12000008,South East,,,9.6
21/05/2020,region,E12000008,South East,,,9.4
20/05/2020,region,E12000008,South East,,,9.8
19/05/2020,region,E12000008,South East,,,10.5
18/05/2020,region,E12000008,South East,,,10.7
17/05/2020,region,E12000008,South East,,,10.8
16/05/2020,region,E12000008,South East,,,10.4
15/05/2020,region,E12000008,South East,,,10.9
14/05/2020,region,E12000008,South East,,,11.8
13/05/2020,region,E12000008,South East,,,11.9
12/05/2020,region,E12000008,South East,,,15.8
11/05/2020,region,E12000008,South East,,,17.3
10/05/2020,region,E12000008,South East,,,18.5
09/05/2020,region,E12000008,South East,,,19.6
08/05/2020,region,E12000008,South East,,,20
07/05/2020,region,E12000008,South East,,,20.3
06/05/2020,region,E12000008,South East,,,21.2
05/05/2020,region,E12000008,South East,,,18.3
04/05/2020,region,E12000008,South East,,,17.7
03/05/2020,region,E12000008,South East,,,18.8
02/05/2020,region,E12000008,South East,,,20.4
01/05/2020,region,E12000008,South East,,,23.1
30/04/2020,region,E12000008,South East,,,26.4
29/04/2020,region,E12000008,South East,,,27.3
28/04/2020,region,E12000008,South East,,,29.1
27/04/2020,region,E12000008,South East,,,35.4
26/04/2020,region,E12000008,South East,,,35.4
25/04/2020,region,E12000008,South East,,,38.9
24/04/2020,region,E12000008,South East,,,38.2
23/04/2020,region,E12000008,South East,,,38
22/04/2020,region,E12000008,South East,,,34.1
21/04/2020,region,E12000008,South East,,,29.8
20/04/2020,region,E12000008,South East,,,21.3
19/04/2020,region,E12000008,South East,,,17.9
18/04/2020,region,E12000008,South East,,,10.5
17/04/2020,region,E12000008,South East,,,6
16/04/2020,region,E12000008,South East,,,0
15/04/2020,region,E12000008,South East,,,0
14/04/2020,region,E12000008,South East,,,0
13/04/2020,region,E12000008,South East,,,0
12/04/2020,region,E12000008,South East,,,0
11/04/2020,region,E12000008,South East,,,0
10/04/2020,region,E12000008,South East,,,0
09/04/2020,region,E12000008,South East,,,0
08/04/2020,region,E12000008,South East,,,0
07/04/2020,region,E12000008,South East,,,0
06/04/2020,region,E12000008,South East,,,0
05/04/2020,region,E12000008,South East,,,0
04/04/2020,region,E12000008,South East,,,0
03/04/2020,region,E12000008,South East,,,0
02/04/2020,region,E12000008,South East,,,0
01/04/2020,region,E12000008,South East,,,0
31/03/2020,region,E12000008,South East,,,0
30/03/2020,region,E12000008,South East,,,0
29/03/2020,region,E12000008,South East,,,0
28/03/2020,region,E12000008,South East,,,0
27/03/2020,region,E12000008,South East,,,0
26/03/2020,region,E12000008,South East,,,0
25/03/2020,region,E12000008,South East,,,0
24/03/2020,region,E12000008,South East,,,0
23/03/2020,region,E12000008,South East,,,0
22/03/2020,region,E12000008,South East,,,0
21/03/2020,region,E12000008,South East,,,0
20/03/2020,region,E12000008,South East,,,0
19/03/2020,region,E12000008,South East,,,0
18/03/2020,region,E12000008,South East,,,0
17/03/2020,region,E12000008,South East,,,0
16/03/2020,region,E12000008,South East,,,0
15/03/2020,region,E12000008,South East,,,0
14/03/2020,region,E12000008,South East,,,0
13/03/2020,region,E12000008,South East,,,0
12/03/2020,region,E12000008,South East,,,0
11/03/2020,region,E12000008,South East,,,0
10/03/2020,region,E12000008,South East,,,0
09/03/2020,region,E12000008,South East,,,0
08/03/2020,region,E12000008,South East,,,0
07/03/2020,region,E12000008,South East,,,0
06/03/2020,region,E12000008,South East,,,0
05/03/2020,region,E12000008,South East,,,0
04/03/2020,region,E12000008,South East,,,0
03/03/2020,region,E12000008,South East,,,0
02/03/2020,region,E12000008,South East,,,0
01/03/2020,region,E12000008,South East,,,0
29/02/2020,region,E12000008,South East,,,0
28/02/2020,region,E12000008,South East,,,0
27/02/2020,region,E12000008,South East,,,0
26/02/2020,region,E12000008,South East,,,0
25/02/2020,region,E12000008,South East,,,0
24/02/2020,region,E12000008,South East,,,0
23/02/2020,region,E12000008,South East,,,0
22/02/2020,region,E12000008,South East,,,0
21/02/2020,region,E12000008,South East,,,0
20/02/2020,region,E12000008,South East,,,0
19/02/2020,region,E12000008,South East,,,0
18/02/2020,region,E12000008,South East,,,0
17/02/2020,region,E12000008,South East,,,0
16/02/2020,region,E12000008,South East,,,0
15/02/2020,region,E12000008,South East,,,0
14/02/2020,region,E12000008,South East,,,0
13/02/2020,region,E12000008,South East,,,0
12/02/2020,region,E12000008,South East,,,0
11/02/2020,region,E12000008,South East,,,0
10/02/2020,region,E12000008,South East,,,0
09/02/2020,region,E12000008,South East,,,0
08/02/2020,region,E12000008,South East,,,0
07/02/2020,region,E12000008,South East,,,0
06/02/2020,region,E12000008,South East,,,0
05/02/2020,region,E12000008,South East,,,0
04/02/2020,region,E12000008,South East,,,0
03/02/2020,region,E12000008,South East,,,0
02/02/2020,region,E12000008,South East,,,0
01/02/2020,region,E12000008,South East,,,0
31/01/2020,region,E12000008,South East,,,0
30/01/2020,region,E12000008,South East,,,0
29/01/2020,region,E12000008,South East,,,0
28/01/2020,region,E12000008,South East,,,0
27/01/2020,region,E12000008,South East,,,0
26/01/2020,region,E12000008,South East,,,0
25/01/2020,region,E12000008,South East,,,0
24/01/2020,region,E12000008,South East,,,0
23/01/2020,region,E12000008,South East,,,0
22/01/2020,region,E12000008,South East,,,0
21/01/2020,region,E12000008,South East,,,0
20/01/2020,region,E12000008,South East,,,0
19/01/2020,region,E12000008,South East,,,0
18/01/2020,region,E12000008,South East,,,0
17/01/2020,region,E12000008,South East,,,0
16/01/2020,region,E12000008,South East,,,0
15/01/2020,region,E12000008,South East,,,0
14/01/2020,region,E12000008,South East,,,0
13/01/2020,region,E12000008,South East,,,0
12/01/2020,region,E12000008,South East,,,0
11/01/2020,region,E12000008,South East,,,0
10/01/2020,region,E12000008,South East,,,0
09/01/2020,region,E12000008,South East,,,0
08/01/2020,region,E12000008,South East,,,0
07/01/2020,region,E12000008,South East,,,0
06/01/2020,region,E12000008,South East,,,0
05/01/2020,region,E12000008,South East,,,0
